0.153078 -0.0899249 -0.184061 0.0653975
0.780407 -0.454294 -0.933905 1.6876
2.56039 -1.45463 -3.02526 17.8237
4.37656 -2.43417 -5.11134 51.2053
5.81133 -3.18632 -6.73267 89.2531
7.26091 -3.93118 -8.35433 137.97
9.49065 -5.06025 -10.8271 232.905
11.7566 -6.19756 -13.3162 353.949
16.6283 -8.63116 -18.6142 697.488
20.6762 -10.636 -22.9952 1069.41
23.6518 -12.0884 -26.2277 1393.43
26.0831 -13.2548 -28.8806 1690.11
29.6716 -14.9309 -32.7977 2179.02
33.3652 -16.6045 -36.8153 2744.32
36.1923 -17.8583 -39.8813 3219.32
40.3609 -19.6827 -44.4183 3989.4
44.4531 -21.4708 -48.9097 4829.23
47.6509 -22.8615 -52.4657 5545.91
49.8236 -23.7968 -54.9082 6063.58
51.5709 -24.5485 -56.8844 6498.02
59.7908 -28.1084 -66.3987 8773.8
77.2972 -34.6878 -87.907 14905.7
93.3643 -39.3684 -106.488 21606.4
116.415 -46.9702 -128.979 32394.3
136.121 -56.2471 -147.101 43331.2
157.446 -66.2115 -168.22 57471
183.9 -77.2557 -194.868 77761.3
200.564 -84.7808 -211.667 92216.4
395.516 -160.912 -433.343 370111
607.182 -267.603 -625.314 831298
816.154 -325.057 -839.804 1.47704e+06
1006.59 -411.704 -1056.72 2.29938e+06
1121.48 -531.378 -1312.75 3.26338e+06
1063.32 -631.033 -1588.13 4.05102e+06
971.712 -675.476 -1875.6 4.91838e+06
894.097 -720.975 -2166.46 6.01274e+06
768.738 -772.349 -2433.87 7.11122e+06
-681.616 -1392.45 -5003.82 2.74417e+07
-1826.16 -1394.03 -7676.41 6.42054e+07
-2807.56 -1494.21 -10390.4 1.18075e+08
-1346.56 -2052.67 -12877.8 1.71865e+08
-606.868 -1974.49 -15749.9 2.52327e+08
-1444.01 -1041.27 -18342.7 3.39625e+08
-1384.76 1420.37 -19710 3.92421e+08
-2461.61 3662.9 -20687 4.47428e+08
-3513.72 4306.08 -23252.9 5.71586e+08
-0.0227973 -0.0212921 -0.25382 0.0653975
-0.0925153 -0.0869837 -1.05371 1.12643
-0.175898 -0.166825 -2.06354 4.31697
-0.269398 -0.25848 -3.27851 10.888
-0.391964 -0.383738 -5.04232 25.7259
-0.606561 -0.628405 -8.88823 79.7635
-0.713313 -0.774449 -11.4438 132.069
-0.778272 -0.88115 -13.4011 180.971
-0.826375 -0.981887 -15.3197 236.341
-0.855789 -1.06673 -16.9955 290.717
-0.872147 -1.13485 -18.3828 339.976
-0.880701 -1.19639 -19.6648 388.913
-0.882779 -1.24472 -20.6954 430.627
-0.881059 -1.28781 -21.6384 470.654
-0.877167 -1.32256 -22.4185 505.108
-0.872107 -1.35221 -23.0982 536.116
-0.861086 -1.39868 -24.1843 587.576
-0.796038 -1.55631 -27.9986 786.976
-0.760598 -1.61744 -29.5025 873.589
0.175846 -3.07247 -60.9344 3722.47
-0.411971 -4.27593 -91.447 8381.01
-3.47946 -6.68141 -120.533 14585
-10.2882 -10.0588 -147.737 22033.3
-20.3344 -13.2741 -179.969 32978.5
-27.2503 -13.43 -211.127 45497.4
-32.7381 -11.3799 -238.502 58084.5
-40.3736 -10.2418 -269.797 74525.2
-46.8201 -9.74662 -297.006 90499.4
-78.3847 18.9685 -602.16 369100
-221.432 42.8799 -856.939 785215
-396.914 86.9772 -1106.98 1.39051e+06
-610.953 118.218 -1323.58 2.13911e+06
-875.086 207.679 -1439.14 2.88003e+06
-1163.34 257.846 -1526.85 3.75112e+06
-1461.37 292.821 -1588.61 4.74503e+06
-1761.02 326.429 -1638.62 5.89282e+06
-2047.07 331.794 -1712.7 7.23395e+06
-3870.47 1875.53 -944.482 1.93902e+07
-5021.66 2807.91 1559.08 3.55322e+07
-5138.9 3651.39 4376.77 5.88971e+07
-4716.08 5293.11 6796.32 9.64485e+07
-3064.58 6867.05 8304.39 1.25511e+08
-2931.9 9106.69 6973.18 1.40153e+08
-2246.22 11430.4 5358.86 1.64416e+08
-1887.54 14274.8 4886.62 2.31212e+08
-1894.42 17224.3 4396.18 3.19591e+08
-0.073391 0.0544645 -0.238841 0.0653975
-0.385303 0.290126 -1.26419 1.8308
-0.84913 0.654125 -2.82142 9.10932
-1.33449 1.05305 -4.49593 23.1031
-2.00601 1.63428 -6.89305 54.209
-3.3626 2.9179 -12.0527 165.089
-4.42316 4.0442 -16.4416 306.246
-5.44682 5.27267 -21.0958 502.501
-6.11193 6.16418 -24.4114 671.269
-6.56364 6.81355 -26.8001 807.749
