-0.24295 0.0339528 0.072249 0.0653975
-1.11706 0.156207 0.334353 1.38401
-2.68048 0.374988 0.811644 7.98435
-4.33747 0.606966 1.32871 20.9475
-6.95034 0.974963 2.1651 53.9455
-9.05114 1.27457 2.85595 91.7042
-12.1049 1.71605 3.88567 164.573
-14.5382 2.07388 4.72416 237.979
-16.3886 2.35129 5.36991 302.949
-19.1171 2.76975 6.32747 413.174
-21.3332 3.12064 7.10738 515.36
-23.0658 3.40308 7.71794 603.177
-25.8008 3.86296 8.68003 755.949
-31.5714 4.91142 10.6796 1134.93
-36.4575 5.89879 12.2939 1515.09
-40.524 6.7999 13.5542 1872.15
-43.7487 7.5697 14.505 2181.64
-47.4494 8.51406 15.5503 2565.75
-50.4216 9.32251 16.3637 2897.02
-55.9845 10.9589 17.8314 3572.33
-83.0472 21.5475 24.447 7958.79
-110.003 35.7346 32.2766 14419.5
-135.546 47.9642 40.8156 22339.3
-164.486 60.3941 50.1562 33218.8
-186.536 70.1915 55.3346 42784.3
-216.859 88.7467 59.7475 58473.7
-238.729 109.76 63.5926 73082.7
-256.143 130.162 68.9776 87309.3
-443.04 358.307 165.511 352063
-659.72 474.882 323.028 765091
-914.203 582.199 471.951 1.39746e+06
-1208.85 621.167 531.209 2.12936e+06
-1479.29 746.977 547.876 3.04645e+06
-1728.97 933.111 525.333 4.136e+06
-1921.13 1166.13 512.372 5.31311e+06
-2002.45 1449.32 574.451 6.44035e+06
-2029.77 1729.51 682.3 7.5767e+06
-1001.49 3801.14 2425.22 2.13333e+07
945.941 4782.41 4469.25 4.37405e+07
2538.55 6794.86 5929.86 8.77776e+07
3690.68 9373.67 5190.9 1.28432e+08
5403.07 10455.6 3193.19 1.4871e+08
5844.43 10626.8 331.44 1.47196e+08
5376.47 11230.4 -2349.48 1.60548e+08
4480.35 8942.41 -3882.78 1.15116e+08
4599.49 7529.64 -6190.4 1.16172e+08
-0.14707 0.0244775 0.207771 0.0653975
-0.767309 0.127524 1.08874 1.79038
-2.69663 0.443704 3.87962 22.5201
-4.03931 0.65863 5.8656 51.1551
-5.40785 0.873782 7.92098 92.7503
-6.49394 1.04245 9.57151 134.872
-8.19631 1.3049 12.1841 217.334
-9.84112 1.56027 14.726 316.136
-11.308 1.79408 16.9937 419.877
-12.6764 2.02011 19.0976 529.488
-14.0672 2.25755 21.2127 652.961
-17.0038 2.77443 25.5789 951.108
-19.8155 3.26782 29.6276 1281.13
-22.0725 3.64634 32.7948 1575.99
-24.1403 3.97303 35.6387 1868.66
-26.1565 4.2699 38.3507 2173.17
-30.9307 4.90062 44.5123 2962.07
-33.1979 5.18117 47.3193 3368.07
-34.9778 5.40772 49.4849 3701.45
-36.6145 5.62649 51.454 4019.8
-54.7609 10.1561 72.9074 8417.39
-73.11 19.1106 94.6745 14673.6
-91.2917 28.5632 116.368 22691.5
-110.632 38.4184 138.508 32899.9
-124.877 45.7719 155.601 41901
-145.438 55.012 183.189 57736.7
-162.27 62.6431 209.256 74043.9
-177.514 68.5495 235.656 91743.9
-361.277 146.64 464.095 367409
-436.938 127.466 757.326 780706
-415.868 147.122 1059.38 1.31687e+06
-340.419 175.884 1352.35 1.97566e+06
-268.716 250.037 1641.64 2.8297e+06
-141.382 307.011 1912.98 3.77375e+06
-37.029 407.979 2177.13 4.90771e+06
35.2043 554.628 2443.85 6.28126e+06
99.6445 723.85 2680.97 7.72151e+06
1568.77 1015.84 5084.48 2.9345e+07
2899.86 2784.22 7046.99 6.58212e+07
5115.34 4234.04 7418 9.91205e+07
6227.64 6077.29 5382.66 1.0469e+08
8701.71 7024.85 4230.42 1.42965e+08
11091.4 7873.3 3300.24 1.95899e+08
13446.2 9345.58 3223.36 2.78532e+08
14260.6 11145.7 1508.13 3.29866e+08
14896.4 11963.2 -1140.66 3.66323e+08
-0.24978 0.0545897 -0.00522877 0.0653975
-0.977528 0.21379 -0.0190278 1.00163
-2.23478 0.48924 -0.0378159 5.23501
-3.18208 0.697165 -0.0478509 10.614
-3.84198 0.842282 -0.0528733 15.4731
-4.33197 0.950219 -0.0556192 19.672
-4.68134 1.02731 -0.0570808 22.9735
-4.98043 1.09341 -0.0580032 26.0036
-5.21764 1.1459 -0.0585265 28.5403
-5.41031 1.18858 -0.0588203 30.6876
-6.0342 1.32712 -0.0589751 38.1763
-8.98778 1.99169 -0.0424539 84.7489
-11.6336 2.59736 -0.00384401 142.088
-15.0101 3.3854 0.0742895 236.77
-17.4184 3.9591 0.144623 319.096
-21.6115 4.98938 0.291363 492.036
-24.2643 5.66603 0.401169 621.022
-26.779 6.32679 0.513348 757.406
-28.7945 6.87167 0.604757 876.707
-58.241 17.2383 1.11462 3690.41
-86.5105 31.1023 0.813191 8452.08
-111.928 43.9381 2.20817 14463.3
-138.6 54.7057 6.42031 22244
-169.655 63.6802 12.0275 32982.5
-199.037 71.2046 16.0577 44943.6
-228.345 80.805 17.5871 58980.2
-256.08 93.5281 18.4015 74663.1
-280.185 105.847 19.6903 90094.9
-573.538 206.184 15.992 371713
-861.876 277.381 -34.3944 820954
-1161.39 313.574 -96.1731 1.45641e+06
-1450.29 364.909 -181.931 2.26959e+06
-1730.08 402.479 -295.559 3.24254e+06
-1985.05 502.184 -428.813 4.37648e+06
-2254.83 561.747 -553.756 5.70648e+06
-2540.78 558.73 -668.541 7.21468e+06
-2811.46 446.79 -731.523 8.63903e+06
-5444.78 -430.07 -753.716 3.03987e+07
-7426.03 -85.9744 -2883.61 6.34685e+07
-9190.31 183.161 -5219.1 1.11734e+08
-11731.7 -269.547 -6098.33 1.74895e+08
-14138.6 -1252.81 -5285.5 2.29406e+08
-16183.5 842.719 -4652.85 2.84265e+08
-17672.7 3454.14 -4521.94 3.44703e+08
-19952 4511.95 -5754.64 4.51556e+08
-20938.5 2841.92 -7541.95 5.03379e+08
0.137089 -0.0275575 -0.214114 0.0653975
0.611229 -0.122762 -0.958223 1.30686
1.62445 -0.325341 -2.56667 9.33249
2.65788 -0.530149 -4.23389 25.2712
4.22844 -0.835508 -6.82351 65.138
5.45538 -1.06674 -8.89318 109.988
6.46533 -1.25104 -10.6272 156.303
7.79352 -1.48549 -12.9557 230.795
9.81905 -1.83086 -16.6432 376.762
11.5921 -2.12333 -20.0533 541.018
13.2346 -2.3828 -23.4021 728.491
14.0377 -2.50584 -25.1116 833.927
14.5768 -2.58819 -26.2867 910.171
15.3331 -2.70327 -27.9718 1024.84
15.9401 -2.79465 -29.357 1123.73
16.7958 -2.92195 -31.365 1274.4
17.5063 -3.02646 -33.0857 1410.29
18.5654 -3.17958 -35.7448 1632.48
20.8592 -3.50367 -41.8502 2198.82
24.2083 -3.95479 -51.2948 3232.84
34.711 -5.30674 -80.4568 7706.32
46.9241 -6.58953 -112.673 14940.6
59.44 -8.05968 -139.385 23026.2
73.3702 -9.6065 -165.713 32936.2
88.0978 -11.0876 -194.337 45651.1
102.149 -9.73845 -220.065 58958
116.739 -3.74417 -245.363 73845.1
126.454 2.17992 -263.904 85640.4
278.953 133.773 -498.723 344435
470.105 308.708 -665.884 759701
