0.100507 -0.194015 -0.132869 0.0653975
0.685946 -1.33108 -0.904957 3.06123
1.65922 -3.24704 -2.18181 18.0566
2.7584 -5.45343 -3.62108 50.4609
3.66801 -7.32215 -4.82058 90.3062
4.95889 -10.0501 -6.54705 168.46
6.33933 -13.0813 -8.43801 282.509
7.44026 -15.6037 -9.99338 398.699
8.60172 -18.3949 -11.6956 549.15
9.51686 -20.7196 -13.102 691.534
10.2372 -22.647 -14.2643 821.158
11.0838 -25.0402 -15.7015 996.397
11.9818 -27.7483 -17.311 1213.2
12.6463 -29.8808 -18.5568 1397.14
13.6173 -33.2251 -20.4621 1708.03
14.3794 -36.0591 -22.0366 1992.64
14.9659 -38.38 -23.3041 2240.09
15.5515 -40.8181 -24.6119 2513.71
15.9657 -42.5996 -25.5518 2722.52
17.7432 -50.459 -29.5365 3733.34
22.841 -72.3517 -39.6557 7329.05
29.8602 -103.086 -49.5552 13974
37.2876 -136.643 -57.5345 23371.9
42.1998 -159.926 -64.7905 31554.8
45.5391 -191.632 -76.448 44640.8
46.7164 -220.904 -87.532 58642.7
48.8203 -248.515 -98.5288 73851.2
51.4739 -277.133 -111.066 91787.8
4.2721 -567.709 -152.813 345663
-35.5089 -865.581 -99.9585 760483
-48.2958 -1162.74 -23.1609 1.35483e+06
-49.4106 -1381.17 183.157 1.94362e+06
-77.6239 -1492.74 463.922 2.44953e+06
-92.074 -1634.46 733.835 3.21844e+06
-59.6517 -1808.21 977.16 4.22802e+06
26.1891 -2021.93 1176.18 5.4723e+06
146.446 -2269.82 1317.07 6.90822e+06
1245.01 -4983.47 1585.4 2.88985e+07
1577.51 -7710.23 1414.94 6.39383e+07
1301.58 -10702.4 1654.83 1.18974e+08
2639.15 -13040.5 597.69 1.77377e+08
5065.12 -14000.7 1999.33 2.25674e+08
7146.22 -15068.6 3819.3 2.92717e+08
9618.28 -13734.9 4808.45 3.04281e+08
10291 -14500.8 6978.47 3.64879e+08
10165.2 -15440.6 9767.69 4.37151e+08
0.127512 -0.163122 0.150099 0.0653975
0.867071 -1.11642 1.03103 3.06123
2.22382 -2.89801 2.69308 20.5966
3.68258 -4.86582 4.54527 57.8971
5.75495 -7.7812 7.29774 146.923
7.454 -10.2957 9.66602 254.996
9.86287 -14.0589 13.19 468.905
11.8278 -17.2882 16.1895 700.881
13.2441 -19.7036 18.4094 902.543
15.3369 -23.4359 21.7925 1259.38
17.781 -28.0585 25.8974 1774.12
21.0794 -34.6644 31.5369 2640.53
23.7427 -40.2884 36.0633 3487.43
26.2558 -45.9539 40.3345 4428
28.6532 -51.7101 44.3893 5465.35
