-0.191297 -0.168923 0.0163726 0.0653975
-1.01757 -0.896946 0.0861689 1.84739
-3.50157 -3.07003 0.28662 21.7682
-7.33741 -6.385 0.566186 94.9263
-11.0828 -9.56944 0.805596 215.052
-14.4248 -12.3713 0.994951 362.115
-15.4036 -13.1879 1.04677 412.286
-16.0789 -13.7508 1.08211 448.786
-17.3513 -14.8108 1.1477 521.745
-18.7806 -16.0001 1.22012 610.203
-19.933 -16.9569 1.27787 686.49
-21.7916 -18.4939 1.37155 818.779
-23.4085 -19.8233 1.45658 943.044
-24.7547 -20.9223 1.53192 1052.89
-25.8241 -21.7888 1.59521 1144.18
-26.7361 -22.5233 1.65183 1224.85
-27.9023 -23.457 1.72785 1331.75
-29.2238 -24.5078 1.81901 1457.97
-30.9485 -25.8679 1.94718 1630.75
-47.8427 -38.4749 3.92827 3784.67
-69.7482 -54.7702 8.76628 7941.44
-93.5139 -71.5613 16.7251 14145.6
-115.8 -86.6097 25.702 21571.6
-134.477 -100.774 33.0239 29329.9
-163.718 -125.937 41.9555 44423.9
-180.397 -145.775 45.7211 55884
-198.292 -171.137 48.0267 70914
-218.914 -201.864 45.2901 90723.6
-401.833 -444.383 28.1208 359737
-631.476 -625.274 80.4298 796199
-858.855 -820.096 141.702 1.43027e+06
-1097.36 -997.978 207.744 2.24331e+06
-1345.42 -1173.11 251.691 3.24969e+06
-1518.45 -1415.03 302.824 4.39971e+06
-1515.42 -1696 423.898 5.35261e+06
-1490.97 -1971.99 550.319 6.41459e+06
-1567.43 -2209.25 716.105 7.85045e+06
-268.288 -4699.08 1499.47 2.44018e+07
2501.29 -3775.8 1916.56 2.41863e+07
4092.8 -1726.14 3134.18 2.95536e+07
6566.83 -468.904 4026.38 5.95549e+07
7802.79 1874.38 3809.37 7.89081e+07
9130.9 2949.01 1449.91 9.41723e+07
10262.9 2662.23 -1317.17 1.14149e+08
12318.1 1668.06 -3111.47 1.64199e+08
15043 1073.48 -4032.42 2.43704e+08
0.018009 -0.196321 0.162884 0.0653975
0.0981981 -1.10084 0.916255 2.061
0.252769 -3.01184 2.52295 15.5003
0.443898 -5.77988 4.88571 57.4742
0.577562 -8.17369 6.96154 115.606
0.670477 -10.3045 8.83109 184.621
0.735272 -12.2468 10.5485 261.797
0.780246 -14.0591 12.1592 346.112
0.802158 -15.1907 13.169 404.822
0.817055 -16.0717 13.9583 453.8
0.828464 -16.7954 14.6094 496.204
