-0.0302305 0.248113 0.0540715 0.0653975
-0.133372 1.09253 0.237665 1.2679
-0.290374 2.37247 0.514819 5.97798
-0.458325 3.73632 0.808805 14.8243
-0.671282 5.45934 1.17782 31.6423
-0.89623 7.27575 1.56377 56.1852
-1.2396 10.0334 2.14622 106.811
-1.58636 12.7797 2.72464 173.26
-2.35426 18.6322 3.96215 368.401
-3.09151 23.8395 5.09114 603.8
-3.74622 28.1173 6.06867 841.444
-4.35447 31.8936 6.99312 1085.07
-4.91949 35.3035 7.89053 1332.8
-5.47739 38.6091 8.82856 1598.61
-6.03539 41.8824 9.83009 1887.19
-6.57537 45.0609 10.8694 2191.87
-7.00872 47.6232 11.7575 2455.33
-7.35892 49.6994 12.5112 2680.72
-7.65415 51.4621 13.1725 2880.45
-8.90935 59.1785 16.3201 3847.81
-11.7297 84.9619 28.9373 8193.48
-14.4549 110.827 41.8657 14244.3
-21.2333 136.865 54.2049 22121
-30.9466 163.748 65.2883 32033.6
-40.2728 191.954 76.4586 44314.1
-46.5001 214.882 85.4745 55642.4
-53.1381 246.653 97.7341 73213.3
-58.4105 276.755 110.155 92139
-99.7429 574.806 172.257 370023
-52.8807 865.913 238.873 809662
-7.01979 1144.04 351.822 1.43267e+06
26.4266 1397.66 517.128 2.22157e+06
-15.5556 1655.1 668.294 3.18623e+06
-148.417 1896.56 804.062 4.26547e+06
-295.131 2131.81 928.771 5.49434e+06
-464.963 2371.96 888.193 6.63128e+06
-703.771 2548.88 809.834 7.6479e+06
-509.615 5043.66 523.927 2.59727e+07
1124.97 7152.12 1758.56 5.55109e+07
731.212 8913.56 3694.58 9.36361e+07
-1084.83 10283.2 5587.57 1.38142e+08
-3450.61 11393.7 4788.14 1.64649e+08
-5489.05 9351.49 4456.73 1.37443e+08
-7354.63 7130.22 4282.86 1.23274e+08
-10038.9 5873.12 4656.5 1.56956e+08
-12592.8 4589.86 5023.77 2.04884e+08
-0.0606746 0.09754 0.228478 0.0653975
-0.31357 0.506181 1.18445 1.75747
-0.856427 1.39624 3.26057 13.3143
-1.68343 2.79922 6.51149 53.069
-2.47774 4.22515 9.78376 119.713
-3.20549 5.61859 12.952 209.598
-4.73429 8.80525 20.1405 505.585
-5.96998 11.5869 26.468 870.451
-6.95199 13.8893 31.8102 1253.13
-8.90384 18.6621 42.9548 2272.67
-10.4057 22.3214 51.5678 3265.76
-11.5977 25.2155 58.3423 4174.15
-12.4968 27.5702 63.6944 4973.26
-13.1582 29.4719 67.9539 5659.46
-13.7481 31.346 72.1295 6374.24
-14.1999 33.0175 75.8192 7040.35
-14.5012 34.3842 78.8042 7602.65
-14.7094 35.5827 81.3885 8106.59
