0.0886 -0.102004 -0.217124 0.0653975
0.607822 -0.696748 -1.48538 3.06125
1.47796 -1.68424 -3.59845 17.9699
2.84544 -3.23268 -6.91375 66.3467
4.14841 -4.72409 -10.0945 141.425
5.23676 -5.99157 -12.7849 226.776
6.84349 -7.91238 -16.8323 392.766
8.45019 -9.91504 -20.9805 609.896
9.64057 -11.4647 -24.1179 806.054
11.3635 -13.8048 -28.732 1145.23
15.1144 -19.2428 -38.9168 2113.25
18.4373 -24.2922 -47.807 3215.56
21.1629 -28.5641 -55.0414 4293.33
23.3466 -32.1207 -60.9569 5292.55
25.4965 -35.6896 -66.7783 6383.16
27.4997 -39.0169 -72.1003 7477.01
29.4337 -42.1541 -77.1423 8594.25
31.1765 -44.9281 -81.714 9667.68
32.6645 -47.2959 -85.738 10654.9
33.8162 -49.1359 -88.9361 11467.5
34.6545 -50.4893 -91.3009 12086
38.6127 -57.0952 -102.811 15320.9
49.0056 -72.6291 -129.648 24485.1
56.9991 -82.0911 -146.729 31517.1
68.7991 -96.316 -172.455 43751
78.1886 -107.85 -192.997 54992.9
91.2223 -125.392 -221.686 73189.2
103.079 -139.112 -248.026 91494.1
283.714 -305.439 -415.999 346841
499.002 -499.169 -496.429 744614
726.654 -672.611 -619.997 1.36483e+06
1004.2 -798.846 -682.928 2.11297e+06
1274.92 -904.374 -728.597 2.97416e+06
1562.81 -1017.62 -753.94 4.04634e+06
1850.58 -1113.88 -768.682 5.25624e+06
2147.7 -1195 -764.632 6.62532e+06
2404.54 -1285.19 -639.136 7.84201e+06
4474.54 -1609.76 1389.7 2.45441e+07
5821.11 -3154.22 3256.56 5.44396e+07
4575.63 -4295.26 4622.6 6.0754e+07
3644.02 -2236.86 6289.63 5.78419e+07
2030.46 -483.695 7860.17 6.61389e+07
-445.567 343.306 9128.21 8.36406e+07
-3340.43 90.1298 9250.82 9.67442e+07
-4445.62 -41.7027 11709.3 1.56874e+08
-3562.04 -2842.41 12284.9 1.71685e+08
-0.00621064 0.255351 -0.0124343 0.0653975
-0.0210671 0.867443 -0.0419552 0.754661
-0.0409883 1.69147 -0.0810398 2.86931
-0.0636692 2.63351 -0.12477 6.955
-0.0875849 3.63501 -0.170243 13.25
-0.106018 4.41876 -0.205219 19.5788
-0.131323 5.51583 -0.253534 30.5059
-0.181835 7.77874 -0.351742 60.6655
-0.20671 8.92035 -0.400821 79.776
-0.224014 9.70922 -0.434722 94.5082
-0.236642 10.2752 -0.459084 105.846
-0.25499 11.0765 -0.493687 122.997
-0.270734 11.7419 -0.522548 138.22
-0.35469 14.9654 -0.66497 224.53
-0.455406 18.2102 -0.815605 332.484
-0.542249 20.6001 -0.9315 425.524
-0.65615 23.42 -1.0715 550.075
-0.823997 27.2217 -1.26313 743.296
-0.981236 30.6146 -1.4324 940.266
-2.12374 60.6156 -2.00824 3682.79
-3.90548 91.1122 1.27812 8318.32
-6.99142 116.524 4.21513 13644.5
-10.4361 149.868 7.32295 22623.1
-11.6631 182.203 12.0452 33479.1
-10.9161 211.806 16.4956 45253.2
-11.2777 242.383 23.6056 59434
-10.6107 270.352 30.0542 74106.1
-7.30536 302.325 33.0732 92547.6
-12.1189 597.452 79.7169 363451
-69.8023 886.444 160.674 816472
-196.07 1156.84 232.689 1.43086e+06
-324.027 1433.27 270.319 2.23233e+06
-479.933 1678.49 351.264 3.17106e+06
-626.302 1936.59 424.286 4.32266e+06
-786.727 2179.8 493.52 5.61405e+06
-842.47 2450.38 639.259 7.12277e+06
-883.988 2694.24 826.552 8.72353e+06
-2113.02 4478.94 2822.11 3.24901e+07
-4129.51 5869.77 4128.93 6.85551e+07
-4957.01 7662.06 6223.04 1.22005e+08
-6051.3 7759.41 8950.61 1.7694e+08
-6381.12 8744.53 11725.3 2.54667e+08
-6327.44 11089.4 13484.4 3.4484e+08
-5704.69 13915.5 13688.7 4.13565e+08
-6006.79 16367.5 12138.2 4.51311e+08
-6300.51 18659.3 10414.7 4.96332e+08
0.0238297 0.205676 0.15009 0.0653975
0.103595 0.897362 0.655573 1.24577
0.342726 2.99852 2.19883 13.9435
0.713246 6.33025 4.66761 62.3673
1.44669 13.2935 9.87816 276.388
2.06177 19.6528 14.6477 605.04
2.65266 26.1306 19.433 1067.49
3.00512 29.9388 22.1954 1398
3.29413 32.9157 24.3349 1686.48
3.91589 39.167 28.804 2379.06
4.41 44.0708 32.3345 3007.2
4.90635 48.8339 35.8266 3692.37
5.35663 52.9999 38.9236 4352.73
5.78132 56.8539 41.8051 5013.45
6.80822 65.845 48.5656 6740.53
7.63162 72.541 53.5317 8186.08
8.31677 77.8301 57.3184 9412.1
8.88606 82.201 60.3687 10480.3
9.45129 86.5321 63.3465 11589.9
9.93529 90.2063 65.8394 12570.7
10.3249 93.1174 67.7832 13372
11.1427 99.0676 71.6229 15068.4
14.8485 122.888 85.677 22662.6
17.727 149.339 102.591 33141.1
15.4903 175.027 122.17 45800
12.9059 196.575 142.026 58979.5
11.2291 218.684 162.777 74445
9.61601 241.295 185.107 92580.1
-27.309 414.595 430.7 358137
-138.86 517.022 691.224 764383
-274.537 591.837 950.659 1.32939e+06
-418.883 636.388 1216.6 2.06057e+06
-582.974 688.602 1468.03 2.96913e+06
-733.344 807.836 1702.77 4.08983e+06
-910.679 918.078 1925.8 5.38092e+06
-1093.6 1022.89 2147.97 6.85603e+06
-1256.42 1161.49 2361.39 8.50382e+06
-3198.35 327.412 3096.03 1.9922e+07
